person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
-0.07391176122481263,-1.5787059312727083,-0.45464880666755947,-1.319256260934444,-1.4597924157828919,-0.4941570221605996,1.3484474489755924,0.9024708888562915,2.242521290540189,0.0,-1.538609163105961
-1.4675440045576473,1.1802985855776023,0.4416368331966478,0.9846337331123557,0.8787896151016651,1.5061697290758653,1.079520589345356,0.6463333948545563,-0.2635728455123833,0.0,0.4387074515201696
0.8551764009970771,-0.32736617300686394,-1.3509344465317668,1.3137608751190413,-1.4597924157828919,-0.4941570221605996,-0.9364757905294581,1.2467196807946244,-0.7224351521135586,0.0,-0.7971154326211621
1.3971444956265129,0.6208384059386739,-1.3509344465317668,-0.0027476929077013042,-1.4597924157828919,-0.4941570221605996,0.6578834868073334,1.7180126697578164,-0.22827574500460077,0.0,0.8094543167625691
-1.157847950483684,0.22967495711318545,0.4416368331966478,1.642888017125727,0.8787896151016651,1.5061697290758653,0.8364308149207165,0.8123104909676812,0.01880395854987819,0.0,-1.0442800094494284
0.5454803469231139,-1.081889709304491,1.3379224730608552,-0.0027476929077013042,0.2941441073805258,1.5061697290758653,0.4300747900140192,1.6360486716772615,1.2894995768300554,0.0,1.6745303356615013
1.3197204821080222,1.38334166402585,1.3379224730608552,0.9846337331123557,-0.29050140034061345,-0.9942387099697159,-0.4100828794924797,1.7794856683182332,-0.7930293531291239,0.0,-1.415026874691828
1.6294165361819855,1.6844662047850103,1.3379224730608552,0.65550659110567,-0.8751469080617527,0.005924665648516665,-0.22701154813298052,-0.007329489837871544,-0.7930293531291239,0.0,-1.6621914515200942
-1.3126959775206657,0.3943902379895838,0.4416368331966478,-0.0027476929077013042,-0.8751469080617527,1.5061697290758653,-0.6762953371750463,0.9885330868408749,-0.7577322526213411,0.0,0.19154287469190326
-0.46103182881726673,-1.0420225165842643,1.3379224730608552,-0.9901291189277582,0.8787896151016651,1.0060880412667492,1.443049383522154,-1.10974526402134,2.242521290540189,0.0,-0.05562170213636309
-0.46103182881726673,1.118471449822357,-0.45464880666755947,-1.6483834029411295,0.8787896151016651,1.5061697290758653,0.1616505974111292,-1.6814441506332134,-0.5812467500824278,0.0,0.685872028348436
1.010024428034059,-1.144596499430238,-0.45464880666755947,0.9846337331123557,-1.4597924157828919,-1.494320397778832,1.3255258325286041,0.0725854082906696,2.242521290540189,0.0,-1.6621914515200942
0.5454803469231139,-1.3678716284000192,1.3379224730608552,-0.9901291189277582,-0.8751469080617527,-0.9942387099697159,-0.776225542211478,-0.6036175758739112,0.40707206413548785,0.0,-1.0442800094494284
0.3906323198861323,1.3725030655321713,1.3379224730608552,1.642888017125727,1.4634351228228044,1.0060880412667492,-0.8194549065632543,1.7118653699017754,-0.9342177551602546,0.0,0.06796058627777007
0.7003283739600955,0.21908768843965,-1.3509344465317668,-1.6483834029411295,-0.8751469080617527,-1.494320397778832,-0.7839666144326101,-0.42329678009668975,-0.7577322526213411,0.0,0.5622897399343028
0.080936265812169,0.6612082582991873,-1.3509344465317668,-1.6483834029411295,-0.8751469080617527,0.5060063534576329,0.6226967948930969,-1.2122002616220342,-0.2635728455123833,0.0,0.4387074515201696
0.23578429284915065,-1.2683450196232826,-1.3509344465317668,1.642888017125727,-0.29050140034061345,1.5061697290758653,-0.5588723195869656,0.11356740733094745,0.512963365658836,0.0,1.3037834704191018
-1.3126959775206657,1.6053601438949148,1.3379224730608552,-0.9901291189277582,-1.4597924157828919,0.5060063534576329,0.2709304091562009,0.2529062040678913,-0.6165438505902104,0.0,0.4387074515201696
0.31320830636764146,0.28902021089451607,0.4416368331966478,1.3137608751190413,0.8787896151016651,0.005924665648516665,-1.290252844375739,1.021318686073097,-1.0048119561758202,0.0,0.5622897399343028
1.3971444956265129,-1.2312424549246317,1.3379224730608552,-0.0027476929077013042,1.4634351228228044,-0.4941570221605996,0.5640858195045257,-1.8248811472741848,1.960144486477927,0.0,-0.05562170213636309
0.4680563334046231,-0.44721908098768787,0.4416368331966478,-0.0027476929077013042,0.2941441073805258,0.005924665648516665,0.4669705498212329,0.5848603962941404,0.3011807626121399,0.0,-0.30278627896462945
-0.77072788289123,-0.855064546625186,1.3379224730608552,1.642888017125727,1.4634351228228044,0.005924665648516665,1.4882894159833153,-1.6773459507291852,1.7836589839390131,0.0,-1.415026874691828
